military_occupation_id,job_code,preparation_needed,match_type,pay_grade
6357,43-4111.00,First term,most_duties,E4
6357,33-3021.02,First term,most_duties,E4
6357,33-9093.00,First term,most_duties,E4
6357,33-9032.00,First term plus prep,most_duties,E3
6357,33-1011.00,Long term,most_duties,E6
6357,33-1012.00,Long term,most_duties,E6
6357,43-5032.00,First term,some_duties,E4
6357,33-3021.05,First term,some_duties,E4
6357,33-3041.00,First term,some_duties,E4
6357,43-5031.00,First term,some_duties,E4
6357,19-4099.03,First term,some_duties,E4
6357,33-9099.02,First term,some_duties,E4
6357,39-2011.00,First term,some_duties,E5
6357,43-9061.00,First term plus prep,some_duties,E3
6357,33-3021.02,First term plus prep,some_duties,E4
6357,33-3052.00,First term plus prep,some_duties,E4
6357,33-3011.00,First term plus prep,some_duties,E5
6357,33-3031.00,First term plus prep,some_duties,E5
6357,11-9199.08,First term plus prep,some_duties,E5
6357,33-3051.01,First term plus prep,some_duties,E5
6357,33-3051.03,First term plus prep,some_duties,E5
6357,33-3012.00,Long term,some_duties,E4
6357,33-3021.03,Long term,some_duties,E5
6357,33-3021.01,Long term,some_duties,E5
6357,33-9021.00,Long term,some_duties,E5
6357,13-1199.02,Long term,some_duties,E5
6357,11-9199.07,Long term,some_duties,E6
6357,11-3131.00,Long term,some_duties,E7
6357,13-1151.00,Long term,some_duties,E7
6357,11-9161.00,Long term,some_duties,E7
6357,21-1092.00,Long term,some_duties,E7
5948,33-2021.01,,crosswalk,
5948,33-1021.01,,crosswalk,
5948,33-2011.01,,crosswalk,
5948,43-5031.00,,crosswalk,
5949,53-2011.00,,crosswalk,
5950,53-2011.00,,crosswalk,
5951,53-2011.00,,crosswalk,
6358,33-9091.00,First term,most_duties,E3
6358,43-4061.00,First term,most_duties,E4
6358,43-4111.00,First term,most_duties,E4
6358,33-3021.02,First term,most_duties,E4
6358,33-9093.00,First term,most_duties,E4
6358,33-9032.00,First term plus prep,most_duties,E3
6358,33-1011.00,Long term,most_duties,E6
6358,33-1012.00,Long term,most_duties,E6
6358,43-5032.00,First term,some_duties,E4
6358,33-3021.05,First term,some_duties,E4
6358,33-3041.00,First term,some_duties,E4
6358,43-5031.00,First term,some_duties,E4
6358,19-4099.03,First term,some_duties,E4
6358,33-9099.02,First term,some_duties,E4
6358,39-2011.00,First term,some_duties,E5
6358,43-9061.00,First term plus prep,some_duties,E3
6358,33-3021.02,First term plus prep,some_duties,E4
6358,33-3052.00,First term plus prep,some_duties,E4
6358,33-3011.00,First term plus prep,some_duties,E5
6358,33-3031.00,First term plus prep,some_duties,E5
6358,11-9199.08,First term plus prep,some_duties,E5
6358,33-3051.01,First term plus prep,some_duties,E5
6358,33-3051.03,First term plus prep,some_duties,E5
6358,33-3012.00,Long term,some_duties,E4
6358,33-3021.03,Long term,some_duties,E5
6358,33-3021.01,Long term,some_duties,E5
6358,33-9021.00,Long term,some_duties,E5
6358,13-1199.02,Long term,some_duties,E5
6358,11-9199.07,Long term,some_duties,E6
6358,11-3131.00,Long term,some_duties,E7
6358,13-1151.00,Long term,some_duties,E7
6358,11-9161.00,Long term,some_duties,E7
6358,21-1092.00,Long term,some_duties,E7
5952,53-2011.00,,crosswalk,
5953,53-2011.00,,crosswalk,
5954,53-2011.00,,crosswalk,
5955,53-2011.00,,crosswalk,
6359,33-9091.00,First term,most_duties,E3
6359,43-4061.00,First term,most_duties,E4
6359,43-4111.00,First term,most_duties,E4
6359,33-3021.02,First term,most_duties,E4
6359,33-9093.00,First term,most_duties,E4
6359,33-9032.00,First term plus prep,most_duties,E3
6359,33-1011.00,Long term,most_duties,E6
6359,33-1012.00,Long term,most_duties,E6
6359,43-5032.00,First term,some_duties,E4
6359,33-3021.05,First term,some_duties,E4
6359,33-3041.00,First term,some_duties,E4
6359,43-5031.00,First term,some_duties,E4
6359,19-4099.03,First term,some_duties,E4
6359,33-9099.02,First term,some_duties,E4
6359,39-2011.00,First term,some_duties,E5
6359,43-9061.00,First term plus prep,some_duties,E3
6359,33-3021.02,First term plus prep,some_duties,E4
6359,33-3052.00,First term plus prep,some_duties,E4
6359,33-3011.00,First term plus prep,some_duties,E5
6359,33-3031.00,First term plus prep,some_duties,E5
6359,11-9199.08,First term plus prep,some_duties,E5
6359,33-3051.01,First term plus prep,some_duties,E5
6359,33-3051.03,First term plus prep,some_duties,E5
6359,33-3012.00,Long term,some_duties,E4
6359,33-3021.03,Long term,some_duties,E5
6359,33-3021.01,Long term,some_duties,E5
6359,33-9021.00,Long term,some_duties,E5
6359,13-1199.02,Long term,some_duties,E5
6359,11-9199.07,Long term,some_duties,E6
6359,11-3131.00,Long term,some_duties,E7
6359,13-1151.00,Long term,some_duties,E7
6359,11-9161.00,Long term,some_duties,E7
6359,21-1092.00,Long term,some_duties,E7
5956,53-2011.00,,crosswalk,
5957,53-2011.00,,crosswalk,
5958,53-2011.00,,crosswalk,
5959,53-2011.00,,crosswalk,
6360,33-9091.00,First term,most_duties,E3
6360,43-4061.00,First term,most_duties,E4
6360,43-4111.00,First term,most_duties,E4
6360,33-3021.02,First term,most_duties,E4
6360,33-9093.00,First term,most_duties,E4
6360,33-9032.00,First term plus prep,most_duties,E3
6360,33-1011.00,Long term,most_duties,E6
6360,33-1012.00,Long term,most_duties,E6
6360,43-5032.00,First term,some_duties,E4
6360,33-3021.05,First term,some_duties,E4
6360,33-3041.00,First term,some_duties,E4
6360,43-5031.00,First term,some_duties,E4
6360,19-4099.03,First term,some_duties,E4
6360,33-9099.02,First term,some_duties,E4
6360,39-2011.00,First term,some_duties,E5
6360,43-9061.00,First term plus prep,some_duties,E3
6360,33-3021.02,First term plus prep,some_duties,E4
6360,33-3052.00,First term plus prep,some_duties,E4
6360,33-3011.00,First term plus prep,some_duties,E5
6360,33-3031.00,First term plus prep,some_duties,E5
6360,11-9199.08,First term plus prep,some_duties,E5
6360,33-3051.01,First term plus prep,some_duties,E5
6360,33-3051.03,First term plus prep,some_duties,E5
6360,33-3012.00,Long term,some_duties,E4
6360,33-3021.03,Long term,some_duties,E5
6360,33-3021.01,Long term,some_duties,E5
6360,33-9021.00,Long term,some_duties,E5
6360,13-1199.02,Long term,some_duties,E5
6360,11-9199.07,Long term,some_duties,E6
6360,11-3131.00,Long term,some_duties,E7
6360,13-1151.00,Long term,some_duties,E7
6360,11-9161.00,Long term,some_duties,E7
6360,21-1092.00,Long term,some_duties,E7
5960,53-2011.00,,crosswalk,
5961,53-2011.00,,crosswalk,
5962,53-2011.00,,crosswalk,
5964,53-2011.00,,crosswalk,
6119,49-3031.00,,crosswalk,
6119,53-7021.00,,crosswalk,
6119,51-2031.00,,crosswalk,
6119,53-7032.00,,crosswalk,
6119,47-1011.00,,crosswalk,
6119,49-1011.00,,crosswalk,
6119,53-1031.00,,crosswalk,
6119,53-3032.00,,crosswalk,
6119,53-7051.00,,crosswalk,
6119,49-9043.00,,crosswalk,
6119,49-3042.00,,crosswalk,
6119,47-2073.00,,crosswalk,
6119,47-2071.00,,crosswalk,
6119,11-3071.02,,crosswalk,
6119,49-2011.00,,crosswalk,
5965,53-2011.00,,crosswalk,
5966,11-3111.00,,crosswalk,
5966,13-1141.00,,crosswalk,
5966,13-1041.03,,crosswalk,
5966,43-4161.00,,crosswalk,
5966,11-3121.00,,crosswalk,
5966,13-1071.00,,crosswalk,
5966,11-3131.00,,crosswalk,
5967,53-2011.00,,crosswalk,
5968,53-2011.00,,crosswalk,
6121,53-2011.00,,crosswalk,
6363,53-2011.00,,crosswalk,
5969,53-2011.00,,crosswalk,
5970,53-2011.00,,crosswalk,
5972,53-2011.00,,crosswalk,
5973,47-2061.00,First term,some_duties,E3
5973,47-5031.00,First term plus prep,some_duties,E5
5973,11-3011.00,First term plus prep,some_duties,E6
6122,53-2011.00,,crosswalk,
6123,11-3071.01,,crosswalk,
6124,49-1011.00,,crosswalk,
6125,49-2091.00,,crosswalk,
6126,49-1011.00,,crosswalk,
6126,27-3091.00,,crosswalk,
6364,33-9091.00,First term,most_duties,E3
6364,43-4061.00,First term,most_duties,E4
6364,43-4111.00,First term,most_duties,E4
6364,33-3021.02,First term,most_duties,E4
6364,33-9093.00,First term,most_duties,E4
6364,33-9032.00,First term plus prep,most_duties,E3
6364,33-1011.00,Long term,most_duties,E6
6364,33-1012.00,Long term,most_duties,E6
6364,43-5032.00,First term,some_duties,E4
6364,33-3021.05,First term,some_duties,E4
6364,33-3041.00,First term,some_duties,E4
6364,43-5031.00,First term,some_duties,E4
6364,19-4099.03,First term,some_duties,E4
6364,33-9099.02,First term,some_duties,E4
6364,39-2011.00,First term,some_duties,E5
6364,43-9061.00,First term plus prep,some_duties,E3
6364,33-3021.02,First term plus prep,some_duties,E4
6364,33-3052.00,First term plus prep,some_duties,E4
6364,33-3011.00,First term plus prep,some_duties,E5
6364,33-3031.00,First term plus prep,some_duties,E5
6364,11-9199.08,First term plus prep,some_duties,E5
6364,33-3051.01,First term plus prep,some_duties,E5
6364,33-3051.03,First term plus prep,some_duties,E5
6364,33-3012.00,Long term,some_duties,E4
6364,33-3021.03,Long term,some_duties,E5
6364,33-3021.01,Long term,some_duties,E5
6364,33-9021.00,Long term,some_duties,E5
6364,13-1199.02,Long term,some_duties,E5
6364,11-9199.07,Long term,some_duties,E6
6364,11-3131.00,Long term,some_duties,E7
6364,13-1151.00,Long term,some_duties,E7
6364,11-9161.00,Long term,some_duties,E7
6364,21-1092.00,Long term,some_duties,E7
5975,53-2011.00,,crosswalk,
5976,53-2011.00,,crosswalk,
5977,53-2011.00,,crosswalk,
6900,27-3091.00,,crosswalk,
5979,53-2011.00,,crosswalk,
5980,53-2011.00,,crosswalk,
5982,53-2011.00,,crosswalk,
6137,53-2011.00,,crosswalk,
6901,27-2042.02,,crosswalk,
6901,27-2042.01,,crosswalk,
5983,47-2073.00,,crosswalk,
5985,53-2011.00,,crosswalk,
5986,53-2011.00,,crosswalk,
6138,11-3021.00,,crosswalk,
6416,11-3021.00,,crosswalk,
5987,53-2011.00,,crosswalk,
5988,53-2011.00,,crosswalk,
5989,53-2011.00,,crosswalk,
5990,53-2011.00,,crosswalk,
6902,17-1011.00,,crosswalk,
5991,53-2011.00,,crosswalk,
5992,53-2011.00,,crosswalk,
5993,53-2011.00,,crosswalk,
5994,53-2011.00,,crosswalk,
6903,17-2031.00,,crosswalk,
5995,53-2011.00,,crosswalk,
5996,53-2011.00,,crosswalk,
5997,53-2011.00,,crosswalk,
6904,53-2012.00,,crosswalk,
6905,53-2011.00,,crosswalk,
5999,53-2011.00,,crosswalk,
6000,53-2011.00,,crosswalk,
6001,53-2011.00,,crosswalk,
6002,47-1011.00,,crosswalk,
6002,49-1011.00,,crosswalk,
6002,49-9099.01,,crosswalk,
6002,49-9021.01,,crosswalk,
6002,47-3015.00,,crosswalk,
6002,51-9061.00,,crosswalk,
6002,47-2152.01,,crosswalk,
6002,47-2151.00,,crosswalk,
6002,47-2152.02,,crosswalk,
6002,51-8031.00,,crosswalk,
6906,53-2011.00,,crosswalk,
6907,53-2012.00,,crosswalk,
6003,53-2011.00,,crosswalk,
6004,53-2011.00,,crosswalk,
6005,53-2011.00,,crosswalk,
6006,53-2011.00,,crosswalk,
6966,27-3091.00,,crosswalk,
6007,53-2011.00,,crosswalk,
6008,53-2011.00,,crosswalk,
6012,17-2141.00,,crosswalk,
6967,11-9121.00,,crosswalk,
6013,53-2011.00,,crosswalk,
6017,17-2112.00,,crosswalk,
6417,11-3021.00,,crosswalk,
6020,53-2011.00,,crosswalk,
6022,53-2011.00,,crosswalk,
6023,47-4011.00,,crosswalk,
6023,17-3012.02,,crosswalk,
6023,17-3029.02,,crosswalk,
6023,47-2111.00,,crosswalk,
6023,47-3013.00,,crosswalk,
7018,19-1021.00,,crosswalk,
6025,53-2011.00,,crosswalk,
6027,17-2071.00,,crosswalk,
7019,19-1042.00,,crosswalk,
9012,53-2011.00,,crosswalk,
6032,53-2011.00,,crosswalk,
7020,19-1042.00,,crosswalk,
6039,53-2011.00,,crosswalk,
6041,17-1011.00,,crosswalk,
6044,43-5081.04,,crosswalk,
6044,43-5081.03,,crosswalk,
6044,51-1011.00,,crosswalk,
6045,43-6011.00,,crosswalk,
6045,15-1142.00,,crosswalk,
6139,49-1011.00,,crosswalk,
6046,53-2011.00,,crosswalk,
6047,49-2021.00,,crosswalk,
6048,49-2021.00,,crosswalk,
6049,51-3011.00,,crosswalk,
6049,35-1011.00,,crosswalk,
6049,35-2012.00,,crosswalk,
6049,35-1012.00,,crosswalk,
6049,35-2021.00,,crosswalk,
6049,11-9051.00,,crosswalk,
6049,49-2094.00,,crosswalk,
6050,53-2011.00,,crosswalk,
6051,49-2021.00,,crosswalk,
6052,49-2094.00,,crosswalk,
6053,13-2031.00,,crosswalk,
6054,49-2011.00,,crosswalk,
6055,53-2011.00,,crosswalk,
6059,53-2011.00,,crosswalk,
6060,17-1021.00,,crosswalk,
6061,53-2011.00,,crosswalk,
6064,53-2011.00,,crosswalk,
6065,53-2011.00,,crosswalk,
6066,53-2011.00,,crosswalk,
6068,53-2011.00,,crosswalk,
6069,53-2011.00,,crosswalk,
6070,53-2011.00,,crosswalk,
6440,43-5081.04,,crosswalk,
6440,41-2031.00,,crosswalk,
6440,43-5081.01,,crosswalk,
6440,21-2011.00,,crosswalk,
6440,21-2021.00,,crosswalk,
6440,25-1126.00,,crosswalk,
6440,51-8021.00,,crosswalk,
6440,41-1011.00,,crosswalk,
6440,49-3042.00,,crosswalk,
6440,43-3031.00,,crosswalk,
6440,11-9199.02,,crosswalk,
6440,43-9011.00,,crosswalk,
6440,43-1011.00,,crosswalk,
6440,39-1021.00,,crosswalk,
6440,11-9051.00,,crosswalk,
6440,53-7062.00,,crosswalk,
6440,11-9081.00,,crosswalk,
6440,43-5081.02,,crosswalk,
6440,43-4151.00,,crosswalk,
6440,13-1023.00,,crosswalk,
6072,53-2011.00,,crosswalk,
6073,53-2011.00,,crosswalk,
6074,53-2011.00,,crosswalk,
6076,53-2011.00,,crosswalk,
6077,53-2011.00,,crosswalk,
6078,53-2011.00,,crosswalk,
7022,19-1021.00,,crosswalk,
6080,53-2011.00,,crosswalk,
6081,53-2011.00,,crosswalk,
6082,53-2011.00,,crosswalk,
6083,53-2011.00,,crosswalk,
7023,19-2031.00,,crosswalk,
6084,53-2011.00,,crosswalk,
6085,53-2011.00,,crosswalk,
6086,53-2011.00,,crosswalk,
6087,53-2011.00,,crosswalk,
7024,19-1042.00,,crosswalk,
6088,53-2011.00,,crosswalk,
6089,53-2011.00,,crosswalk,
6090,53-2011.00,,crosswalk,
6091,53-2011.00,,crosswalk,
6092,53-2011.00,,crosswalk,
6093,53-2011.00,,crosswalk,
6094,17-3011.01,,crosswalk,
6094,17-1021.00,,crosswalk,
6094,17-3022.00,,crosswalk,
6094,17-1022.01,,crosswalk,
6094,17-3031.02,,crosswalk,
6094,17-3031.01,,crosswalk,
6094,17-1022.00,,crosswalk,
6096,27-2041.01,,crosswalk,
7026,19-1022.00,,crosswalk,
6097,53-2011.00,,crosswalk,
6098,53-2011.00,,crosswalk,
6099,53-2011.00,,crosswalk,
6100,53-2011.00,,crosswalk,
6101,27-2041.01,,crosswalk,
7027,19-1021.00,,crosswalk,
6102,53-2011.00,,crosswalk,
6103,53-2011.00,,crosswalk,
6104,47-2021.00,,crosswalk,
6104,47-2051.00,,crosswalk,
6104,47-2031.01,,crosswalk,
6104,47-5031.00,,crosswalk,
6105,27-2041.01,,crosswalk,
6106,17-2051.00,,crosswalk,
6106,11-9021.00,,crosswalk,
6106,11-3071.02,,crosswalk,
6107,49-9041.00,,crosswalk,
6108,19-3094.00,,crosswalk,
6109,17-1021.00,,crosswalk,
6109,11-3021.00,,crosswalk,
6109,15-1141.00,,crosswalk,
6109,11-1021.00,,crosswalk,
6109,15-1199.05,,crosswalk,
6109,15-1199.04,,crosswalk,
6109,17-3031.02,,crosswalk,
6109,19-2099.01,,crosswalk,
6109,19-4099.03,,crosswalk,
6109,13-1151.00,,crosswalk,
6110,17-3021.00,,crosswalk,
6110,17-2011.00,,crosswalk,
6110,53-2022.00,,crosswalk,
6110,53-2011.00,,crosswalk,
6110,53-6051.01,,crosswalk,
6110,53-2012.00,,crosswalk,
6110,51-1011.00,,crosswalk,
6110,11-3051.00,,crosswalk,
6110,13-1041.02,,crosswalk,
6110,27-2012.05,,crosswalk,
6110,11-3071.01,,crosswalk,
6111,49-2094.00,,crosswalk,
6112,17-3021.00,,crosswalk,
6112,17-2011.00,,crosswalk,
6112,53-2022.00,,crosswalk,
6112,53-2011.00,,crosswalk,
6112,53-6051.01,,crosswalk,
6112,53-2012.00,,crosswalk,
6112,51-1011.00,,crosswalk,
6112,11-3051.00,,crosswalk,
6112,13-1041.02,,crosswalk,
6112,27-2012.05,,crosswalk,
6112,11-3071.01,,crosswalk,
6113,49-2011.00,,crosswalk,
6113,49-2094.00,,crosswalk,
6114,49-2094.00,,crosswalk,
6115,49-2011.00,,crosswalk,
6115,49-2094.00,,crosswalk,
6116,53-2011.00,,crosswalk,
6117,49-2094.00,,crosswalk,
6127,11-3131.00,,crosswalk,
6129,49-2094.00,,crosswalk,
6130,11-3071.01,,crosswalk,
6131,19-3094.00,,crosswalk,
6133,49-2094.00,,crosswalk,
6134,19-3094.00,,crosswalk,
6135,11-3011.00,,crosswalk,
6136,11-3131.00,,crosswalk,
6143,11-1021.00,,crosswalk,
6144,11-1021.00,,crosswalk,
6145,11-3021.00,,crosswalk,
6147,53-2011.00,,crosswalk,
6148,19-3094.00,,crosswalk,
6149,19-3094.00,,crosswalk,
6150,13-1111.00,,crosswalk,
6151,13-1111.00,,crosswalk,
6152,11-1021.00,,crosswalk,
6153,11-3121.00,,crosswalk,
6157,11-3121.00,,crosswalk,
6161,11-3121.00,,crosswalk,
6171,11-3021.00,,crosswalk,
6172,53-2011.00,,crosswalk,
6173,11-3121.00,,crosswalk,
6174,11-3121.00,,crosswalk,
6175,11-3071.01,,crosswalk,
6176,17-3022.00,,crosswalk,
6177,53-2011.00,,crosswalk,
6178,11-3071.01,,crosswalk,
6179,11-3071.01,,crosswalk,
6180,11-3071.01,,crosswalk,
6181,53-2011.00,,crosswalk,
6182,53-2011.00,,crosswalk,
6183,53-2011.00,,crosswalk,
9469,49-2092.00,,crosswalk,
6188,17-3022.00,,crosswalk,
6189,11-3071.01,,crosswalk,
6190,11-3071.01,,crosswalk,
6191,49-2091.00,,crosswalk,
6192,17-3021.00,,crosswalk,
6192,49-3011.00,,crosswalk,
6192,49-2091.00,,crosswalk,
6192,49-9012.00,,crosswalk,
6192,49-2092.00,,crosswalk,
6192,51-2022.00,,crosswalk,
6192,49-2093.00,,crosswalk,
6192,49-2094.00,,crosswalk,
6192,49-2095.00,,crosswalk,
6192,17-3023.03,,crosswalk,
6192,47-2111.00,,crosswalk,
6192,49-1011.00,,crosswalk,
6192,49-9098.00,,crosswalk,
6192,51-9061.00,,crosswalk,
6195,27-3091.00,,crosswalk,
6196,27-3091.00,,crosswalk,
6197,27-3091.00,,crosswalk,
6198,43-5032.00,,crosswalk,
6214,49-2091.00,,crosswalk,
7028,19-2031.00,,crosswalk,
6200,11-3071.01,,crosswalk,
6201,11-3071.01,,crosswalk,
6202,11-3071.01,,crosswalk,
6203,11-3071.01,,crosswalk,
6204,53-2011.00,,crosswalk,
6205,53-2011.00,,crosswalk,
6206,27-3091.00,,crosswalk,
6207,27-3091.00,,crosswalk,
6208,11-3071.01,,crosswalk,
6209,27-3091.00,,crosswalk,
6211,17-3031.01,,crosswalk,
6212,11-3071.01,,crosswalk,
6213,11-3071.01,,crosswalk,
6222,11-3021.00,,crosswalk,
6223,11-3021.00,,crosswalk,
6224,11-3021.00,,crosswalk,
6225,11-3121.00,,crosswalk,
6226,11-3021.00,,crosswalk,
6227,33-2011.01,,crosswalk,
6228,33-2011.01,,crosswalk,
6229,11-3021.00,,crosswalk,
7029,19-1042.00,,crosswalk,
6230,11-3021.00,,crosswalk,
6231,19-3094.00,,crosswalk,
6232,19-3093.00,,crosswalk,
6234,27-3091.00,,crosswalk,
6235,11-3121.00,,crosswalk,
6236,11-3121.00,,crosswalk,
6237,11-3121.00,,crosswalk,
6238,35-3021.00,First term,most_duties,E3
6238,35-2012.00,First term,most_duties,E3
6238,35-2014.00,First term,most_duties,E3
6238,35-2021.00,First term,most_duties,E3
6238,39-6012.00,First term,most_duties,E4
6238,43-4071.00,First term,most_duties,E4
6238,35-1012.00,First term,most_duties,E4
6238,41-1011.00,First term,most_duties,E4
6238,43-4081.00,First term,most_duties,E4
6238,43-4171.00,First term,most_duties,E4
6238,39-9032.00,First term,most_duties,E5
6238,39-9031.00,First term plus prep,most_duties,E4
6238,11-3011.00,First term plus prep,most_duties,E5
6238,11-9039.02,First term plus prep,most_duties,E5
6238,11-9081.00,Long term,most_duties,E6
6238,41-2031.00,First term,some_duties,E4
6238,35-1011.00,First term,some_duties,E5
6238,25-1194.00,First term plus prep,some_duties,E5
6238,39-4031.00,First term plus prep,some_duties,E6
6238,11-1021.00,Long term,some_duties,E7
6238,11-1011.00,Long term,some_duties,E8
6239,19-3093.00,,crosswalk,
6240,19-3093.00,,crosswalk,
6241,35-3021.00,First term,most_duties,E3
6241,35-2012.00,First term,most_duties,E3
6241,35-2014.00,First term,most_duties,E3
6241,35-2021.00,First term,most_duties,E3
6241,39-6012.00,First term,most_duties,E4
6241,43-4071.00,First term,most_duties,E4
6241,35-1012.00,First term,most_duties,E4
6241,41-1011.00,First term,most_duties,E4
6241,43-4081.00,First term,most_duties,E4
6241,43-4171.00,First term,most_duties,E4
6241,39-9032.00,First term,most_duties,E5
6241,39-9031.00,First term plus prep,most_duties,E4
6241,11-3011.00,First term plus prep,most_duties,E5
6241,11-9039.02,First term plus prep,most_duties,E5
6241,11-9081.00,Long term,most_duties,E6
6241,41-2031.00,First term,some_duties,E4
6241,35-1011.00,First term,some_duties,E5
6241,25-1194.00,First term plus prep,some_duties,E5
6241,39-4031.00,First term plus prep,some_duties,E6
6241,11-1021.00,Long term,some_duties,E7
6241,11-1011.00,Long term,some_duties,E8
6242,35-3021.00,First term,most_duties,E3
6242,35-2012.00,First term,most_duties,E3
6242,35-2014.00,First term,most_duties,E3
6242,35-2021.00,First term,most_duties,E3
6242,39-6012.00,First term,most_duties,E4
6242,43-4071.00,First term,most_duties,E4
6242,35-1012.00,First term,most_duties,E4
6242,41-1011.00,First term,most_duties,E4
6242,43-4081.00,First term,most_duties,E4
6242,43-4171.00,First term,most_duties,E4
6242,39-9032.00,First term,most_duties,E5
6242,39-9031.00,First term plus prep,most_duties,E4
6242,11-3011.00,First term plus prep,most_duties,E5
6242,11-9039.02,First term plus prep,most_duties,E5
6242,11-9081.00,Long term,most_duties,E6
6242,41-2031.00,First term,some_duties,E4
6242,35-1011.00,First term,some_duties,E5
6242,25-1194.00,First term plus prep,some_duties,E5
6242,39-4031.00,First term plus prep,some_duties,E6
6242,11-1021.00,Long term,some_duties,E7
6242,11-1011.00,Long term,some_duties,E8
6243,53-2011.00,,crosswalk,
6244,49-2094.00,,crosswalk,
6245,11-3121.00,,crosswalk,
6246,13-1199.04,,crosswalk,
6248,11-3021.00,,crosswalk,
6249,11-3021.00,,crosswalk,
6251,13-1199.04,,crosswalk,
6251,11-9161.00,,crosswalk,
6252,11-3121.00,,crosswalk,
6253,11-3021.00,,crosswalk,
6254,11-3021.00,,crosswalk,
6255,53-2011.00,,crosswalk,
6256,27-3091.00,,crosswalk,
6257,49-1011.00,,crosswalk,
6267,49-2094.00,,crosswalk,
6268,27-4021.00,,crosswalk,
6273,53-2011.00,,crosswalk,
6274,53-2011.00,,crosswalk,
6275,53-2011.00,,crosswalk,
6276,53-2011.00,,crosswalk,
